Year,Gender,Age,Scenario,Abdominal_obesity,No_abdominal_obesity,Cohort
2011,Men,35,Baseline,0.249215335,0.750784665,1976
2011,Men,36,Baseline,0.265904909,0.734095091,1975
2011,Men,37,Baseline,0.281554702,0.718445298,1974
2011,Men,38,Baseline,0.296168386,0.703831614,1973
2011,Men,39,Baseline,0.309750193,0.690249807,1972
2011,Men,40,Baseline,0.322305031,0.677694969,1971
2011,Men,41,Baseline,0.333838635,0.666161365,1970
2011,Men,42,Baseline,0.34435775,0.65564225,1969
2011,Men,43,Baseline,0.353870374,0.646129626,1968
2011,Men,44,Baseline,0.362386075,0.637613925,1967
2011,Men,45,Baseline,0.369916412,0.630083588,1966
2011,Men,46,Baseline,0.376475489,0.623524511,1965
2011,Men,47,Baseline,0.382080715,0.617919285,1964
2011,Men,48,Baseline,0.386755358,0.613244642,1963
2011,Men,49,Baseline,0.390533735,0.609466265,1962
2011,Men,50,Baseline,0.393456179,0.606543821,1961
2011,Men,51,Baseline,0.39556762,0.60443238,1960
2011,Men,52,Baseline,0.396917782,0.603082218,1959
2011,Men,53,Baseline,0.397556179,0.602443821,1958
2011,Men,54,Baseline,0.397508952,0.602491048,1957
2011,Men,55,Baseline,0.396770758,0.603229242,1956
2011,Men,56,Baseline,0.395278222,0.604721778,1955
2011,Men,57,Baseline,0.39281709,0.60718291,1954
2011,Men,58,Baseline,0.388658802,0.611341198,1953
2011,Men,59,Baseline,0.381417751,0.618582249,1952
2011,Men,60,Baseline,0.378459897,0.621540103,1951
2011,Men,61,Baseline,0.380836192,0.619163808,1950
2011,Men,62,Baseline,0.3799315,0.6200685,1949
2011,Men,63,Baseline,0.377217925,0.622782075,1948
2011,Men,64,Baseline,0.37583636,0.62416364,1947
2011,Men,65,Baseline,0.370943621,0.629056379,1946
2011,Men,66,Baseline,0.357493662,0.642506338,1945
2011,Men,67,Baseline,0.349805403,0.650194597,1944
2011,Men,68,Baseline,0.345724805,0.654275195,1943
2011,Men,69,Baseline,0.339677189,0.660322811,1942
2011,Men,70,Baseline,0.33795328,0.66204672,1941
2011,Men,71,Baseline,0.347230111,0.652769889,1940
2011,Men,72,Baseline,0.350650527,0.649349473,1939
2011,Men,73,Baseline,0.350240152,0.649759848,1938
2011,Men,74,Baseline,0.347913565,0.652086435,1937
2011,Men,75,Baseline,0.344456649,0.655543351,1936
2011,Men,76,Baseline,0.340223156,0.659776844,1935
2011,Men,77,Baseline,0.335355305,0.664644695,1934
2011,Men,78,Baseline,0.329849696,0.670150304,1933
2011,Men,79,Baseline,0.323575813,0.676424187,1932
2011,Men,80,Baseline,0.316377669,0.683622331,1931
2011,Men,81,Baseline,0.30810058,0.69189942,1930
2011,Men,82,Baseline,0.298594579,0.701405421,1929
2011,Men,83,Baseline,0.287723216,0.712276784,1928
2011,Men,84,Baseline,0.275386586,0.724613414,1927
2011,Men,85,Baseline,0.261505147,0.738494853,1926
2011,Men,86,Baseline,0.246011405,0.753988595,1925
2011,Men,87,Baseline,0.228847768,0.771152232,1924
2011,Men,88,Baseline,0.20996482,0.79003518,1923
2011,Men,89,Baseline,0.189319919,0.810680081,1922
2011,Men,90,Baseline,0.166876084,0.833123916,1921
2011,Men,91,Baseline,0.142601078,0.857398922,1920
2011,Men,92,Baseline,0.116466671,0.883533329,1919
2011,Men,93,Baseline,0.088448033,0.911551967,1918
2011,Men,94,Baseline,0.058523233,0.941476767,1917
2011,Men,95,Baseline,0.02667283,0.97332717,1916
2011,Men,96,Baseline,0.02667283,0.97332717,1915
2011,Men,97,Baseline,0.02667283,0.97332717,1914
2011,Men,98,Baseline,0.02667283,0.97332717,1913
2011,Men,99,Baseline,0.02667283,0.97332717,1912
2011,Men,100,Baseline,0.02667283,0.97332717,1911
2011,Women,35,Baseline,0.443190013,0.556809987,1976
2011,Women,36,Baseline,0.449929784,0.550070216,1975
2011,Women,37,Baseline,0.456575184,0.543424816,1974
2011,Women,38,Baseline,0.463125097,0.536874903,1973
2011,Women,39,Baseline,0.46957822,0.53042178,1972
2011,Women,40,Baseline,0.475933031,0.524066969,1971
2011,Women,41,Baseline,0.482187729,0.517812271,1970
2011,Women,42,Baseline,0.488340176,0.511659824,1969
2011,Women,43,Baseline,0.494387803,0.505612197,1968
2011,Women,44,Baseline,0.500327494,0.499672506,1967
2011,Women,45,Baseline,0.506155435,0.493844565,1966
2011,Women,46,Baseline,0.511866898,0.488133102,1965
2011,Women,47,Baseline,0.517455953,0.482544047,1964
2011,Women,48,Baseline,0.522914504,0.477085496,1963
2011,Women,49,Baseline,0.528230338,0.471769662,1962
2011,Women,50,Baseline,0.533388831,0.466611169,1961
2011,Women,51,Baseline,0.538373375,0.461626625,1960
2011,Women,52,Baseline,0.543165199,0.456834801,1959
2011,Women,53,Baseline,0.547744976,0.452255024,1958
2011,Women,54,Baseline,0.552100819,0.447899181,1957
2011,Women,55,Baseline,0.556231526,0.443768474,1956
2011,Women,56,Baseline,0.560157043,0.439842957,1955
2011,Women,57,Baseline,0.563955328,0.436044672,1954
2011,Women,58,Baseline,0.567910929,0.432089071,1953
2011,Women,59,Baseline,0.572606478,0.427393522,1952
2011,Women,60,Baseline,0.574280288,0.425719712,1951
2011,Women,61,Baseline,0.570136652,0.429863348,1950
2011,Women,62,Baseline,0.570153303,0.429846697,1949
2011,Women,63,Baseline,0.571860955,0.428139045,1948
2011,Women,64,Baseline,0.571296947,0.428703053,1947
2011,Women,65,Baseline,0.5764138,0.4235862,1946
2011,Women,66,Baseline,0.59339772,0.40660228,1945
2011,Women,67,Baseline,0.602075044,0.397924956,1944
2011,Women,68,Baseline,0.60625503,0.39374497,1943
2011,Women,69,Baseline,0.613811673,0.386188327,1942
2011,Women,70,Baseline,0.61534636,0.38465364,1941
2011,Women,71,Baseline,0.606340063,0.393659937,1940
2011,Women,72,Baseline,0.599700143,0.400299857,1939
2011,Women,73,Baseline,0.594478928,0.405521072,1938
2011,Women,74,Baseline,0.589269656,0.410730344,1937
2011,Women,75,Baseline,0.583420307,0.416579693,1936
2011,Women,76,Baseline,0.576608305,0.423391695,1935
2011,Women,77,Baseline,0.568686256,0.431313744,1934
2011,Women,78,Baseline,0.559634806,0.440365194,1933
2011,Women,79,Baseline,0.549549986,0.450450014,1932
2011,Women,80,Baseline,0.538554884,0.461445116,1931
2011,Women,81,Baseline,0.52677541,0.47322459,1930
2011,Women,82,Baseline,0.514336469,0.485663531,1929
2011,Women,83,Baseline,0.501353806,0.498646194,1928
2011,Women,84,Baseline,0.487913798,0.512086202,1927
2011,Women,85,Baseline,0.4740862,0.5259138,1926
2011,Women,86,Baseline,0.459930787,0.540069213,1925
2011,Women,87,Baseline,0.445498983,0.554501017,1924
2011,Women,88,Baseline,0.430835224,0.569164776,1923
2011,Women,89,Baseline,0.415978074,0.584021926,1922
2011,Women,90,Baseline,0.400961151,0.599038849,1921
2011,Women,91,Baseline,0.385813889,0.614186111,1920
2011,Women,92,Baseline,0.370562158,0.629437842,1919
2011,Women,93,Baseline,0.355228792,0.644771208,1918
2011,Women,94,Baseline,0.339834015,0.660165985,1917
2011,Women,95,Baseline,0.324395804,0.675604196,1916
2011,Women,96,Baseline,0.308930191,0.691069809,1915
2011,Women,97,Baseline,0.29345152,0.70654848,1914
2011,Women,98,Baseline,0.277972663,0.722027337,1913
2011,Women,99,Baseline,0.262505201,0.737494799,1912
2011,Women,100,Baseline,0.247059584,0.752940416,1911
2012,Men,35,Baseline,0.255129813,0.744870187,1977
2012,Men,36,Baseline,0.272347195,0.727652805,1976
2012,Men,37,Baseline,0.288502613,0.711497387,1975
2012,Men,38,Baseline,0.303599201,0.696400799,1974
2012,Men,39,Baseline,0.317640583,0.682359417,1973
2012,Men,40,Baseline,0.330630979,0.669369021,1972
2012,Men,41,Baseline,0.34257534,0.65742466,1971
2012,Men,42,Baseline,0.353479518,0.646520482,1970
2012,Men,43,Baseline,0.363350483,0.636649517,1969
2012,Men,44,Baseline,0.372196625,0.627803375,1968
2012,Men,45,Baseline,0.380028132,0.619971868,1967
2012,Men,46,Baseline,0.386857522,0.613142478,1966
2012,Men,47,Baseline,0.392700348,0.607299652,1965
2012,Men,48,Baseline,0.397577586,0.602422414,1964
2012,Men,49,Baseline,0.401520483,0.598479517,1963
2012,Men,50,Baseline,0.404566057,0.595433943,1962
2012,Men,51,Baseline,0.406755905,0.593244095,1961
2012,Men,52,Baseline,0.408136492,0.591863508,1960
2012,Men,53,Baseline,0.4087548,0.5912452,1959
2012,Men,54,Baseline,0.408637506,0.591362494,1958
2012,Men,55,Baseline,0.407783206,0.592216794,1957
2012,Men,56,Baseline,0.406137106,0.593862894,1956
2012,Men,57,Baseline,0.403502242,0.596497758,1955
2012,Men,58,Baseline,0.399187157,0.600812843,1954
2012,Men,59,Baseline,0.391830606,0.608169394,1953
2012,Men,60,Baseline,0.388416322,0.611583678,1952
2012,Men,61,Baseline,0.390006562,0.609993438,1951
2012,Men,62,Baseline,0.388550252,0.611449748,1950
2012,Men,63,Baseline,0.385210169,0.614789831,1949
2012,Men,64,Baseline,0.382894778,0.617105222,1948
2012,Men,65,Baseline,0.37755283,0.62244717,1947
2012,Men,66,Baseline,0.364009784,0.635990216,1946
2012,Men,67,Baseline,0.35611478,0.64388522,1945
2012,Men,68,Baseline,0.351829991,0.648170009,1944
2012,Men,69,Baseline,0.345735402,0.654264598,1943
2012,Men,70,Baseline,0.343845859,0.656154141,1942
2012,Men,71,Baseline,0.352848804,0.647151196,1941
2012,Men,72,Baseline,0.356031775,0.643968225,1940
2012,Men,73,Baseline,0.355416762,0.644583238,1939
2012,Men,74,Baseline,0.352905168,0.647094832,1938
2012,Men,75,Baseline,0.349276048,0.650723952,1937
2012,Men,76,Baseline,0.344879526,0.655120474,1936
2012,Men,77,Baseline,0.339856024,0.660143976,1935
2012,Men,78,Baseline,0.334201748,0.665798252,1934
2012,Men,79,Baseline,0.327787085,0.672212915,1933
2012,Men,80,Baseline,0.320457282,0.679542718,1932
2012,Men,81,Baseline,0.312058951,0.687941049,1931
2012,Men,82,Baseline,0.30244344,0.69755656,1930
2012,Men,83,Baseline,0.291475532,0.708524468,1929
2012,Men,84,Baseline,0.279056256,0.720943744,1928
2012,Men,85,Baseline,0.265106834,0.734893166,1927
2012,Men,86,Baseline,0.24956043,0.75043957,1926
2012,Men,87,Baseline,0.232360024,0.767639976,1925
2012,Men,88,Baseline,0.21345669,0.78654331,1924
2012,Men,89,Baseline,0.192808223,0.807191777,1923
2012,Men,90,Baseline,0.170378015,0.829621985,1922
2012,Men,91,Baseline,0.146134163,0.853865837,1921
2012,Men,92,Baseline,0.120048727,0.879951273,1920
2012,Men,93,Baseline,0.092097137,0.907902863,1919
2012,Men,94,Baseline,0.06225769,0.93774231,1918
2012,Men,95,Baseline,0.03051115,0.96948885,1917
2012,Men,96,Baseline,0.03051115,0.96948885,1916
2012,Men,97,Baseline,0.03051115,0.96948885,1915
2012,Men,98,Baseline,0.03051115,0.96948885,1914
2012,Men,99,Baseline,0.03051115,0.96948885,1913
2012,Men,100,Baseline,0.03051115,0.96948885,1912
2012,Women,35,Baseline,0.457872841,0.542127159,1977
2012,Women,36,Baseline,0.463688755,0.536311245,1976
2012,Women,37,Baseline,0.46947249,0.53052751,1975
2012,Women,38,Baseline,0.475222633,0.524777367,1974
2012,Women,39,Baseline,0.480937542,0.519062458,1973
2012,Women,40,Baseline,0.486615296,0.513384704,1972
2012,Women,41,Baseline,0.492253629,0.507746371,1971
2012,Women,42,Baseline,0.497849849,0.502150151,1970
2012,Women,43,Baseline,0.503400729,0.496599271,1969
2012,Women,44,Baseline,0.508902362,0.491097638,1968
2012,Women,45,Baseline,0.514349969,0.485650031,1967
2012,Women,46,Baseline,0.519737636,0.480262364,1966
2012,Women,47,Baseline,0.525057955,0.474942045,1965
2012,Women,48,Baseline,0.530300843,0.469699157,1964
2012,Women,49,Baseline,0.535451107,0.464548893,1963
2012,Women,50,Baseline,0.540490597,0.459509403,1962
2012,Women,51,Baseline,0.545398733,0.454601267,1961
2012,Women,52,Baseline,0.550152302,0.449847698,1960
2012,Women,53,Baseline,0.554727471,0.445272529,1959
2012,Women,54,Baseline,0.559109765,0.440890235,1958
2012,Women,55,Baseline,0.563298056,0.436701944,1957
2012,Women,56,Baseline,0.567317456,0.432682544,1956
2012,Women,57,Baseline,0.571264704,0.428735296,1955
2012,Women,58,Baseline,0.575490646,0.424509354,1954
2012,Women,59,Baseline,0.580709193,0.419290807,1953
2012,Women,60,Baseline,0.582546854,0.417453146,1952
2012,Women,61,Baseline,0.578255661,0.421744339,1951
2012,Women,62,Baseline,0.578147831,0.421852169,1950
2012,Women,63,Baseline,0.579782697,0.420217303,1949
2012,Women,64,Baseline,0.579101261,0.420898739,1948
2012,Women,65,Baseline,0.583871068,0.416128932,1947
2012,Women,66,Baseline,0.600163733,0.399836267,1946
2012,Women,67,Baseline,0.608461764,0.391538236,1945
2012,Women,68,Baseline,0.612245651,0.387754349,1944
2012,Women,69,Baseline,0.619108682,0.380891318,1943
2012,Women,70,Baseline,0.620440071,0.379559929,1942
2012,Women,71,Baseline,0.611490717,0.388509283,1941
2012,Women,72,Baseline,0.605009519,0.394990481,1940
2012,Women,73,Baseline,0.600050624,0.399949376,1939
2012,Women,74,Baseline,0.595213855,0.404786145,1938
2012,Women,75,Baseline,0.589850608,0.410149392,1937
2012,Women,76,Baseline,0.58364012,0.41635988,1936
2012,Women,77,Baseline,0.576435896,0.423564104,1935
2012,Women,78,Baseline,0.568218779,0.431781221,1934
2012,Women,79,Baseline,0.55908435,0.44091565,1933
2012,Women,80,Baseline,0.549155078,0.450844922,1932
2012,Women,81,Baseline,0.538556224,0.461443776,1931
2012,Women,82,Baseline,0.527412039,0.472587961,1930
2012,Women,83,Baseline,0.515837649,0.484162351,1929
2012,Women,84,Baseline,0.503918963,0.496081037,1928
2012,Women,85,Baseline,0.491725356,0.508274644,1927
2012,Women,86,Baseline,0.479316274,0.520683726,1926
2012,Women,87,Baseline,0.466742856,0.533257144,1925
2012,Women,88,Baseline,0.454049289,0.545950711,1924
2012,Women,89,Baseline,0.441273922,0.558726078,1923
2012,Women,90,Baseline,0.428450186,0.571549814,1922
2012,Women,91,Baseline,0.415607346,0.584392654,1921
2012,Women,92,Baseline,0.40277113,0.59722887,1920
2012,Women,93,Baseline,0.38996424,0.61003576,1919
2012,Women,94,Baseline,0.377206786,0.622793214,1918
2012,Women,95,Baseline,0.364516644,0.635483356,1917
2012,Women,96,Baseline,0.351909753,0.648090247,1916
2012,Women,97,Baseline,0.339400378,0.660599622,1915
2012,Women,98,Baseline,0.327001314,0.672998686,1914
2012,Women,99,Baseline,0.314724078,0.685275922,1913
2012,Women,100,Baseline,0.302579061,0.697420939,1912
2013,Men,35,Baseline,0.261382627,0.738617373,1978
2013,Men,36,Baseline,0.278949007,0.721050993,1977
2013,Men,37,Baseline,0.295443295,0.704556705,1976
2013,Men,38,Baseline,0.310868119,0.689131881,1975
2013,Men,39,Baseline,0.325226534,0.674773466,1974
2013,Men,40,Baseline,0.338522115,0.661477885,1973
2013,Men,41,Baseline,0.350759073,0.649240927,1972
2013,Men,42,Baseline,0.361942414,0.638057586,1971
2013,Men,43,Baseline,0.372078138,0.627921862,1970
2013,Men,44,Baseline,0.381173505,0.618826495,1969
2013,Men,45,Baseline,0.389237397,0.610762603,1968
2013,Men,46,Baseline,0.396280797,0.603719203,1967
2013,Men,47,Baseline,0.402317462,0.597682538,1966
2013,Men,48,Baseline,0.407366116,0.592633884,1965
2013,Men,49,Baseline,0.411454948,0.588545052,1964
2013,Men,50,Baseline,0.414617633,0.585382367,1963
2013,Men,51,Baseline,0.416892342,0.583107658,1962
2013,Men,52,Baseline,0.418322115,0.581677885,1961
2013,Men,53,Baseline,0.418951117,0.581048883,1960
2013,Men,54,Baseline,0.418806115,0.581193885,1959
2013,Men,55,Baseline,0.417889093,0.582110907,1958
2013,Men,56,Baseline,0.416153351,0.583846649,1957
2013,Men,57,Baseline,0.413419425,0.586580575,1956
2013,Men,58,Baseline,0.409037135,0.590962865,1955
2013,Men,59,Baseline,0.401684869,0.598315131,1954
2013,Men,60,Baseline,0.397931339,0.602068661,1953
2013,Men,61,Baseline,0.398855309,0.601144691,1952
2013,Men,62,Baseline,0.396936972,0.603063028,1951
2013,Men,63,Baseline,0.393078056,0.606921944,1950
2013,Men,64,Baseline,0.389974037,0.610025963,1949
2013,Men,65,Baseline,0.384236592,0.615763408,1948
2013,Men,66,Baseline,0.370592202,0.629407798,1947
2013,Men,67,Baseline,0.3625015,0.6374985,1946
2013,Men,68,Baseline,0.358004206,0.641995794,1945
2013,Men,69,Baseline,0.351805917,0.648194083,1944
2013,Men,70,Baseline,0.349726135,0.650273865,1943
2013,Men,71,Baseline,0.358398466,0.641601534,1942
2013,Men,72,Baseline,0.361335679,0.638664321,1941
2013,Men,73,Baseline,0.360539037,0.639460963,1940
2013,Men,74,Baseline,0.357886012,0.642113988,1939
2013,Men,75,Baseline,0.354145202,0.645854798,1938
2013,Men,76,Baseline,0.349661777,0.650338223,1937
2013,Men,77,Baseline,0.344574015,0.655425985,1936
2013,Men,78,Baseline,0.33887798,0.66112202,1935
2013,Men,79,Baseline,0.332445691,0.667554309,1934
2013,Men,80,Baseline,0.325124417,0.674875583,1933
2013,Men,81,Baseline,0.316762808,0.683237192,1932
2013,Men,82,Baseline,0.307214212,0.692785788,1931
2013,Men,83,Baseline,0.296345248,0.703654752,1930
2013,Men,84,Baseline,0.284058306,0.715941694,1929
2013,Men,85,Baseline,0.270275697,0.729724303,1928
2013,Men,86,Baseline,0.254931514,0.745068486,1927
2013,Men,87,Baseline,0.237969536,0.762030464,1926
2013,Men,88,Baseline,0.219341524,0.780658476,1925
2013,Men,89,Baseline,0.199005867,0.800994133,1924
2013,Men,90,Baseline,0.176926474,0.823073526,1923
2013,Men,91,Baseline,0.153071893,0.846928107,1922
2013,Men,92,Baseline,0.127414582,0.872585418,1921
2013,Men,93,Baseline,0.099930319,0.900069681,1920
2013,Men,94,Baseline,0.070597711,0.929402289,1919
2013,Men,95,Baseline,0.039397796,0.960602204,1918
2013,Men,96,Baseline,0.006313701,0.993686299,1917
2013,Men,97,Baseline,0.006313701,0.993686299,1916
2013,Men,98,Baseline,0.006313701,0.993686299,1915
2013,Men,99,Baseline,0.006313701,0.993686299,1914
2013,Men,100,Baseline,0.006313701,0.993686299,1913
2013,Women,35,Baseline,0.468850927,0.531149073,1978
2013,Women,36,Baseline,0.474127294,0.525872706,1977
2013,Women,37,Baseline,0.479406685,0.520593315,1976
2013,Women,38,Baseline,0.484687608,0.515312392,1975
2013,Women,39,Baseline,0.489968327,0.510031673,1974
2013,Women,40,Baseline,0.495246805,0.504753195,1973
2013,Women,41,Baseline,0.500520634,0.499479366,1972
2013,Women,42,Baseline,0.505786943,0.494213057,1971
2013,Women,43,Baseline,0.511042282,0.488957718,1970
2013,Women,44,Baseline,0.516282458,0.483717542,1969
2013,Women,45,Baseline,0.521502325,0.478497675,1968
2013,Women,46,Baseline,0.526695491,0.473304509,1967
2013,Women,47,Baseline,0.53185392,0.46814608,1966
2013,Women,48,Baseline,0.536966614,0.463033386,1965
2013,Women,49,Baseline,0.542016926,0.457983074,1964
2013,Women,50,Baseline,0.546984877,0.453015123,1963
2013,Women,51,Baseline,0.551847719,0.448152281,1962
2013,Women,52,Baseline,0.55657968,0.44342032,1961
2013,Women,53,Baseline,0.561154111,0.438845889,1960
2013,Women,54,Baseline,0.56555435,0.43444565,1959
2013,Women,55,Baseline,0.569778202,0.430221798,1958
2013,Women,56,Baseline,0.573852386,0.426147614,1957
2013,Women,57,Baseline,0.577883457,0.422116543,1956
2013,Women,58,Baseline,0.58226375,0.41773625,1955
2013,Women,59,Baseline,0.587803368,0.412196632,1954
2013,Women,60,Baseline,0.589726564,0.410273436,1953
2013,Women,61,Baseline,0.585239343,0.414760657,1952
2013,Women,62,Baseline,0.58498767,0.41501233,1951
2013,Women,63,Baseline,0.586569114,0.413430886,1950
2013,Women,64,Baseline,0.58581872,0.41418128,1949
2013,Women,65,Baseline,0.590307494,0.409692506,1948
2013,Women,66,Baseline,0.606054103,0.393945897,1947
2013,Women,67,Baseline,0.614080517,0.385919483,1946
2013,Women,68,Baseline,0.617557895,0.382442105,1945
2013,Women,69,Baseline,0.6238471,0.3761529,1944
2013,Women,70,Baseline,0.625104675,0.374895325,1943
2013,Women,71,Baseline,0.616388778,0.383611222,1942
2013,Women,72,Baseline,0.610164208,0.389835792,1941
2013,Women,73,Baseline,0.605519292,0.394480708,1940
2013,Women,74,Baseline,0.601075371,0.398924629,1939
2013,Women,75,Baseline,0.596191097,0.403808903,1938
2013,Women,76,Baseline,0.590548357,0.409451643,1937
2013,Women,77,Baseline,0.584001351,0.415998649,1936
2013,Women,78,Baseline,0.57653042,0.42346958,1935
2013,Women,79,Baseline,0.568229682,0.431770318,1934
2013,Women,80,Baseline,0.559220032,0.440779968,1933
2013,Women,81,Baseline,0.549625251,0.450374749,1932
2013,Women,82,Baseline,0.539568215,0.460431785,1931
2013,Women,83,Baseline,0.529162846,0.470837154,1930
2013,Women,84,Baseline,0.518494203,0.481505797,1929
2013,Women,85,Baseline,0.507631007,0.492368993,1928
2013,Women,86,Baseline,0.496632158,0.503367842,1927
2013,Women,87,Baseline,0.485548342,0.514451658,1926
2013,Women,88,Baseline,0.474423362,0.525576638,1925
2013,Women,89,Baseline,0.463295242,0.536704758,1924
2013,Women,90,Baseline,0.452197131,0.547802869,1923
2013,Women,91,Baseline,0.441158055,0.558841945,1922
2013,Women,92,Baseline,0.430203532,0.569796468,1921
2013,Women,93,Baseline,0.419356083,0.580643917,1920
2013,Women,94,Baseline,0.408635658,0.591364342,1919
2013,Women,95,Baseline,0.398059991,0.601940009,1918
2013,Women,96,Baseline,0.387644899,0.612355101,1917
2013,Women,97,Baseline,0.377404535,0.622595465,1916
2013,Women,98,Baseline,0.367351597,0.632648403,1915
2013,Women,99,Baseline,0.357497514,0.642502486,1914
2013,Women,100,Baseline,0.347852596,0.652147404,1913
2014,Men,35,Baseline,0.269304313,0.730695687,1979
2014,Men,36,Baseline,0.287102663,0.712897337,1978
2014,Men,37,Baseline,0.303816379,0.696183621,1977
2014,Men,38,Baseline,0.319447746,0.680552254,1976
2014,Men,39,Baseline,0.333999431,0.666000569,1975
2014,Men,40,Baseline,0.34747457,0.65252543,1974
2014,Men,41,Baseline,0.359876879,0.640123121,1973
2014,Men,42,Baseline,0.371210798,0.628789202,1972
2014,Men,43,Baseline,0.381481677,0.618518323,1971
2014,Men,44,Baseline,0.390696036,0.609303964,1970
2014,Men,45,Baseline,0.398861902,0.601138098,1969
2014,Men,46,Baseline,0.405989271,0.594010729,1968
2014,Men,47,Baseline,0.412090753,0.587909247,1967
2014,Men,48,Baseline,0.417183673,0.582816327,1966
2014,Men,49,Baseline,0.421294366,0.578705634,1965
2014,Men,50,Baseline,0.424454541,0.575545459,1964
2014,Men,51,Baseline,0.426700421,0.573299579,1963
2014,Men,52,Baseline,0.428073193,0.571926807,1962
2014,Men,53,Baseline,0.428615671,0.571384329,1961
2014,Men,54,Baseline,0.428355214,0.571644786,1960
2014,Men,55,Baseline,0.427296497,0.572703503,1959
2014,Men,56,Baseline,0.425398265,0.574601735,1958
2014,Men,57,Baseline,0.422491296,0.577508704,1957
2014,Men,58,Baseline,0.417945174,0.582054826,1956
2014,Men,59,Baseline,0.410443737,0.589556263,1955
2014,Men,60,Baseline,0.406350961,0.593649039,1954
2014,Men,61,Baseline,0.406762118,0.593237882,1953
2014,Men,62,Baseline,0.404478381,0.595521619,1952
2014,Men,63,Baseline,0.400198535,0.599801465,1951
2014,Men,64,Baseline,0.396482404,0.603517596,1950
2014,Men,65,Baseline,0.390478945,0.609521055,1949
2014,Men,66,Baseline,0.376852997,0.623147003,1948
2014,Men,67,Baseline,0.368656188,0.631343812,1947
2014,Men,68,Baseline,0.364054065,0.635945935,1946
2014,Men,69,Baseline,0.357897274,0.642102726,1945
2014,Men,70,Baseline,0.355693267,0.644306733,1944
2014,Men,71,Baseline,0.364083455,0.635916545,1943
2014,Men,72,Baseline,0.36679427,0.63320573,1942
2014,Men,73,Baseline,0.365807159,0.634192841,1941
2014,Men,74,Baseline,0.362978956,0.637021044,1940
2014,Men,75,Baseline,0.359069507,0.640930493,1939
2014,Men,76,Baseline,0.354419935,0.645580065,1938
2014,Men,77,Baseline,0.349166826,0.650833174,1937
2014,Men,78,Baseline,0.343306199,0.656693801,1936
2014,Men,79,Baseline,0.336711479,0.663288521,1935
2014,Men,80,Baseline,0.32923165,0.67076835,1934
2014,Men,81,Baseline,0.320717073,0.679282927,1933
2014,Men,82,Baseline,0.311022769,0.688977231,1932
2014,Men,83,Baseline,0.300016886,0.699983114,1931
2014,Men,84,Baseline,0.287602939,0.712397061,1930
2014,Men,85,Baseline,0.273704137,0.726295863,1929
2014,Men,86,Baseline,0.258255342,0.741744658,1928
2014,Men,87,Baseline,0.241200984,0.758799016,1927
2014,Men,88,Baseline,0.222493391,0.777506609,1926
2014,Men,89,Baseline,0.202091435,0.797908565,1925
2014,Men,90,Baseline,0.17995945,0.82004055,1924
2014,Men,91,Baseline,0.156066352,0.843933648,1923
2014,Men,92,Baseline,0.130384923,0.869615077,1922
2014,Men,93,Baseline,0.102891225,0.897108775,1921
2014,Men,94,Baseline,0.073564118,0.926435882,1920
2014,Men,95,Baseline,0.042384863,0.957615137,1919
2014,Men,96,Baseline,0.009336785,0.990663215,1918
2014,Men,97,Baseline,0.009336785,0.990663215,1917
2014,Men,98,Baseline,0.009336785,0.990663215,1916
2014,Men,99,Baseline,0.009336785,0.990663215,1915
2014,Men,100,Baseline,0.009336785,0.990663215,1914
2014,Women,35,Baseline,0.487907369,0.512092631,1979
2014,Women,36,Baseline,0.491758542,0.508241458,1978
2014,Women,37,Baseline,0.495699505,0.504300495,1977
2014,Women,38,Baseline,0.499728415,0.500271585,1976
2014,Women,39,Baseline,0.503843131,0.496156869,1975
2014,Women,40,Baseline,0.508041146,0.491958854,1974
2014,Women,41,Baseline,0.5123195,0.4876805,1973
2014,Women,42,Baseline,0.516674679,0.483325321,1972
2014,Women,43,Baseline,0.521102465,0.478897535,1971
2014,Women,44,Baseline,0.525597748,0.474402252,1970
2014,Women,45,Baseline,0.530154276,0.469845724,1969
2014,Women,46,Baseline,0.534764307,0.465235693,1968
2014,Women,47,Baseline,0.539418138,0.460581862,1967
2014,Women,48,Baseline,0.544102545,0.455897455,1966
2014,Women,49,Baseline,0.548797598,0.451202402,1965
2014,Women,50,Baseline,0.553479461,0.446520539,1964
2014,Women,51,Baseline,0.558121091,0.441878909,1963
2014,Women,52,Baseline,0.562691963,0.437308037,1962
2014,Women,53,Baseline,0.567160698,0.432839302,1961
2014,Women,54,Baseline,0.571508146,0.428491854,1960
2014,Women,55,Baseline,0.575732633,0.424267367,1959
2014,Women,56,Baseline,0.579866951,0.420133049,1958
2014,Women,57,Baseline,0.584038145,0.415961855,1957
2014,Women,58,Baseline,0.58870814,0.41129186,1956
2014,Women,59,Baseline,0.594819227,0.405180773,1955
2014,Women,60,Baseline,0.596972287,0.403027713,1954
2014,Women,61,Baseline,0.592482709,0.407517291,1953
2014,Women,62,Baseline,0.59221423,0.40778577,1952
2014,Women,63,Baseline,0.593812479,0.406187521,1951
2014,Women,64,Baseline,0.593064444,0.406935556,1950
2014,Women,65,Baseline,0.597335655,0.402664345,1949
2014,Women,66,Baseline,0.612567524,0.387432476,1948
2014,Women,67,Baseline,0.620312549,0.379687451,1947
2014,Women,68,Baseline,0.623490455,0.376509545,1946
2014,Women,69,Baseline,0.629239504,0.370760496,1945
2014,Women,70,Baseline,0.630293781,0.369706219,1944
