Year,Gender,Age,Scenario,Abdominal_obesity,No_abdominal_obesity
2030,Women,80,Baseline,0.662607084,0.337392916
2030,Women,81,Baseline,0.660552541,0.339447459
2030,Women,82,Baseline,0.658701754,0.341298246
2030,Women,83,Baseline,0.657159906,0.342840094
2030,Women,84,Baseline,0.656005923,0.343994077
2030,Women,85,Baseline,0.655303805,0.344696195
2030,Women,86,Baseline,0.655108543,0.344891457
2030,Women,87,Baseline,0.655467552,0.344532448
2030,Women,88,Baseline,0.656421882,0.343578118
2030,Women,89,Baseline,0.658007217,0.341992783
2030,Women,90,Baseline,0.660254704,0.339745296
2030,Women,91,Baseline,0.663191645,0.336808355
2030,Women,92,Baseline,0.666842065,0.333157935
2030,Women,93,Baseline,0.671227183,0.328772817
2030,Women,94,Baseline,0.676365809,0.323634191
2030,Women,95,Baseline,0.682274675,0.317725325
2030,Women,96,Baseline,0.688968711,0.311031289
2030,Women,97,Baseline,0.696461284,0.303538716
2030,Women,98,Baseline,0.704764393,0.295235607
2030,Women,99,Baseline,0.71388884,0.28611116
2030,Women,100,Baseline,0.723844374,0.276155626
2031,Men,35,Baseline,0.36760514,0.63239486
2031,Men,36,Baseline,0.387363508,0.612636492
2031,Men,37,Baseline,0.405968748,0.594031252
2031,Men,38,Baseline,0.423419462,0.576580538
2031,Men,39,Baseline,0.439714146,0.560285854
2031,Men,40,Baseline,0.454851201,0.545148799
2031,Men,41,Baseline,0.468828935,0.531171065
2031,Men,42,Baseline,0.481645589,0.518354411
2031,Men,43,Baseline,0.493299378,0.506700622
2031,Men,44,Baseline,0.503788552,0.496211448
2031,Men,45,Baseline,0.513111515,0.486888485
2031,Men,46,Baseline,0.521267004,0.478732996
2031,Men,47,Baseline,0.528254378,0.471745622
2031,Men,48,Baseline,0.534074356,0.465925644
2031,Men,49,Baseline,0.538730668,0.461269332
2031,Men,50,Baseline,0.542230245,0.457769755
2031,Men,51,Baseline,0.544583845,0.455416155
2031,Men,52,Baseline,0.545807098,0.454192902
2031,Men,53,Baseline,0.545921651,0.454078349
2031,Men,54,Baseline,0.544954992,0.455045008
2031,Men,55,Baseline,0.542936195,0.457063805
2031,Men,56,Baseline,0.539883316,0.460116684
2031,Men,57,Baseline,0.535756892,0.464243108
2031,Men,58,Baseline,0.530236961,0.469763039
2031,Men,59,Baseline,0.522318976,0.477681024
2031,Men,60,Baseline,0.515226871,0.484773129
2031,Men,61,Baseline,0.510107227,0.489892773
2031,Men,62,Baseline,0.503876046,0.496123954
2031,Men,63,Baseline,0.495288556,0.504711444
2031,Men,64,Baseline,0.48525901,0.51474099
2031,Men,65,Baseline,0.475889607,0.524110393
2031,Men,66,Baseline,0.461238324,0.538761676
2031,Men,67,Baseline,0.451214014,0.548785986
2031,Men,68,Baseline,0.444573771,0.555426229
2031,Men,69,Baseline,0.43720196,0.56279804
2031,Men,70,Baseline,0.433127213,0.566872787
2031,Men,71,Baseline,0.438503804,0.561496196
2031,Men,72,Baseline,0.438838779,0.561161221
2031,Men,73,Baseline,0.435962151,0.564037849
2031,Men,74,Baseline,0.431540173,0.568459827
2031,Men,75,Baseline,0.426247537,0.573752463
2031,Men,76,Baseline,0.420384338,0.579615662
2031,Men,77,Baseline,0.414069021,0.585930979
2031,Men,78,Baseline,0.407295915,0.592704085
2031,Men,79,Baseline,0.399951449,0.600048551
2031,Men,80,Baseline,0.39190092,0.60809908
2031,Men,81,Baseline,0.383011227,0.616988773
2031,Men,82,Baseline,0.373153682,0.626846318
2031,Men,83,Baseline,0.362211456,0.637788544
2031,Men,84,Baseline,0.350099211,0.649900789
2031,Men,85,Baseline,0.336749125,0.663250875
2031,Men,86,Baseline,0.322103724,0.677896276
2031,Men,87,Baseline,0.306114017,0.693885983
2031,Men,88,Baseline,0.288738003,0.711261997
2031,Men,89,Baseline,0.269939473,0.730060527
2031,Men,90,Baseline,0.249687039,0.750312961
2031,Men,91,Baseline,0.227953361,0.772046639
2031,Men,92,Baseline,0.204714505,0.795285495
2031,Men,93,Baseline,0.179949432,0.820050568
2031,Men,94,Baseline,0.153639568,0.846360432
2031,Men,95,Baseline,0.125768448,0.874231552
2031,Men,96,Baseline,0.096321432,0.903678568
2031,Men,97,Baseline,0.065285449,0.934714551
2031,Men,98,Baseline,0.032648797,0.967351203
2031,Men,99,Baseline,0.032648797,0.967351203
2031,Men,100,Baseline,0.032648797,0.967351203
2031,Women,35,Baseline,0.646246074,0.353753926
2031,Women,36,Baseline,0.641693528,0.358306472
2031,Women,37,Baseline,0.637735528,0.362264472
2031,Women,38,Baseline,0.634368227,0.365631773
2031,Women,39,Baseline,0.631587159,0.368412841
2031,Women,40,Baseline,0.629387093,0.370612907
2031,Women,41,Baseline,0.627761868,0.372238132
2031,Women,42,Baseline,0.626704159,0.373295841
2031,Women,43,Baseline,0.626205187,0.373794813
2031,Women,44,Baseline,0.626254325,0.373745675
2031,Women,45,Baseline,0.626838571,0.373161429
2031,Women,46,Baseline,0.627941842,0.372058158
2031,Women,47,Baseline,0.629543996,0.370456004
2031,Women,48,Baseline,0.631617605,0.368382395
2031,Women,49,Baseline,0.634121372,0.365878628
2031,Women,50,Baseline,0.637005949,0.362994051
2031,Women,51,Baseline,0.640215393,0.359784607
2031,Women,52,Baseline,0.643686608,0.356313392
2031,Women,53,Baseline,0.647354829,0.352645171
2031,Women,54,Baseline,0.651180747,0.348819253
2031,Women,55,Baseline,0.655161347,0.344838653
2031,Women,56,Baseline,0.659364956,0.340635044
2031,Women,57,Baseline,0.664054562,0.335945438
2031,Women,58,Baseline,0.670183621,0.329816379
2031,Women,59,Baseline,0.679691563,0.320308437
2031,Women,60,Baseline,0.68254959,0.31745041
2031,Women,61,Baseline,0.676138972,0.323861028
2031,Women,62,Baseline,0.674474352,0.325525648
2031,Women,63,Baseline,0.675304287,0.324695713
2031,Women,64,Baseline,0.673432483,0.326567517
2031,Women,65,Baseline,0.675201715,0.324798285
2031,Women,66,Baseline,0.686100313,0.313899687
2031,Women,67,Baseline,0.6914946,0.3085054
2031,Women,68,Baseline,0.691984561,0.308015439
2031,Women,69,Baseline,0.693032754,0.306967246
2031,Women,70,Baseline,0.693143195,0.306856805
2031,Women,71,Baseline,0.685644551,0.314355449
2031,Women,72,Baseline,0.680937648,0.319062352
2031,Women,73,Baseline,0.678348274,0.321651726
2031,Women,74,Baseline,0.676641788,0.323358212
2031,Women,75,Baseline,0.675224219,0.324775781
2031,Women,76,Baseline,0.673794206,0.326205794
2031,Women,77,Baseline,0.672209895,0.327790105
2031,Women,78,Baseline,0.670447932,0.329552068
2031,Women,79,Baseline,0.668592638,0.331407362
2031,Women,80,Baseline,0.66675451,0.33324549
2031,Women,81,Baseline,0.66504762,0.33495238
2031,Women,82,Baseline,0.663585881,0.336414119
2031,Women,83,Baseline,0.662475386,0.337524614
2031,Women,84,Baseline,0.66179572,0.33820428
2031,Women,85,Baseline,0.661611402,0.338388598
2031,Women,86,Baseline,0.661977857,0.338022143
2031,Women,87,Baseline,0.662942873,0.337057127
2031,Women,88,Baseline,0.664547813,0.335452187
2031,Women,89,Baseline,0.666828633,0.333171367
2031,Women,90,Baseline,0.669816714,0.330183286
2031,Women,91,Baseline,0.673539562,0.326460438
2031,Women,92,Baseline,0.678021378,0.321978622
2031,Women,93,Baseline,0.683283537,0.316716463
2031,Women,94,Baseline,0.689344987,0.310655013
2031,Women,95,Baseline,0.696222581,0.303777419
2031,Women,96,Baseline,0.703931357,0.296068643
2031,Women,97,Baseline,0.712484777,0.287515223
2031,Women,98,Baseline,0.721894926,0.278105074
2031,Women,99,Baseline,0.732172683,0.267827317
2031,Women,100,Baseline,0.743327868,0.256672132
2032,Men,35,Baseline,0.371266804,0.628733196
2032,Men,36,Baseline,0.391203981,0.608796019
2032,Men,37,Baseline,0.409975977,0.590024023
2032,Men,38,Baseline,0.427581359,0.572418641
2032,Men,39,Baseline,0.444018585,0.555981415
2032,Men,40,Baseline,0.459286013,0.540713987
2032,Men,41,Baseline,0.473381907,0.526618093
2032,Men,42,Baseline,0.48630446,0.51369554
2032,Men,43,Baseline,0.498051832,0.501948168
2032,Men,44,Baseline,0.50862222,0.49137778
2032,Men,45,Baseline,0.51801397,0.48198603
2032,Men,46,Baseline,0.52622576,0.47377424
2032,Men,47,Baseline,0.533256897,0.466743103
2032,Men,48,Baseline,0.539108055,0.460891945
2032,Men,49,Baseline,0.543782951,0.456217049
2032,Men,50,Baseline,0.547288546,0.452711454
2032,Men,51,Baseline,0.549635691,0.450364309
2032,Men,52,Baseline,0.550840185,0.449159815
2032,Men,53,Baseline,0.550923955,0.449076045
2032,Men,54,Baseline,0.549914936,0.450085064
2032,Men,55,Baseline,0.547842754,0.452157246
2032,Men,56,Baseline,0.544725954,0.455274046
2032,Men,57,Baseline,0.54052486,0.45947514
2032,Men,58,Baseline,0.534915338,0.465084662
2032,Men,59,Baseline,0.526877568,0.473122432
2032,Men,60,Baseline,0.519680582,0.480319418
2032,Men,61,Baseline,0.514497881,0.485502119
2032,Men,62,Baseline,0.508185422,0.491814578
2032,Men,63,Baseline,0.49947921,0.50052079
2032,Men,64,Baseline,0.489312721,0.510687279
2032,Men,65,Baseline,0.479835896,0.520164104
2032,Men,66,Baseline,0.46504767,0.53495233
2032,Men,67,Baseline,0.454904638,0.545095362
2032,Men,68,Baseline,0.448183117,0.551816883
2032,Men,69,Baseline,0.440748249,0.559251751
2032,Men,70,Baseline,0.436568622,0.563431378
2032,Men,71,Baseline,0.441825427,0.558174573
2032,Men,72,Baseline,0.442070811,0.557929189
2032,Men,73,Baseline,0.439119512,0.560880488
2032,Men,74,Baseline,0.434633613,0.565366387
2032,Men,75,Baseline,0.429287593,0.570712407
2032,Men,76,Baseline,0.423382034,0.576617966
2032,Men,77,Baseline,0.417035934,0.582964066
2032,Men,78,Baseline,0.410244068,0.589755932
2032,Men,79,Baseline,0.402893147,0.597106853
2032,Men,80,Baseline,0.394848637,0.605151363
2032,Men,81,Baseline,0.385977528,0.614022472
2032,Men,82,Baseline,0.376151164,0.623848836
2032,Men,83,Baseline,0.365252699,0.634747301
2032,Men,84,Baseline,0.353196756,0.646803244
2032,Men,85,Baseline,0.339915457,0.660084543
2032,Men,86,Baseline,0.325351269,0.674648731
2032,Men,87,Baseline,0.309455146,0.690544854
2032,Men,88,Baseline,0.292185031,0.707814969
2032,Men,89,Baseline,0.273504661,0.726495339
2032,Men,90,Baseline,0.253382601,0.746617399
2032,Men,91,Baseline,0.231791464,0.768208536
2032,Men,92,Baseline,0.208707276,0.791292724
2032,Men,93,Baseline,0.184108959,0.815891041
2032,Men,94,Baseline,0.157977903,0.842022097
2032,Men,95,Baseline,0.130297615,0.869702385
2032,Men,96,Baseline,0.101053421,0.898946579
2032,Men,97,Baseline,0.070232227,0.929767773
2032,Men,98,Baseline,0.037822307,0.962177693
2032,Men,99,Baseline,0.003813128,0.996186872
2032,Men,100,Baseline,0.003813128,0.996186872
2032,Women,35,Baseline,0.651717181,0.348282819
2032,Women,36,Baseline,0.647028503,0.352971497
2032,Women,37,Baseline,0.64293727,0.35706273
2032,Women,38,Baseline,0.639439788,0.360560212
2032,Women,39,Baseline,0.636531755,0.363468245
2032,Women,40,Baseline,0.63420813,0.36579187
2032,Women,41,Baseline,0.63246296,0.36753704
2032,Women,42,Baseline,0.631289161,0.368710839
2032,Women,43,Baseline,0.630678219,0.369321781
2032,Women,44,Baseline,0.630619812,0.369380188
2032,Women,45,Baseline,0.631101281,0.368898719
2032,Women,46,Baseline,0.632106928,0.367893072
2032,Women,47,Baseline,0.633617047,0.366382953
2032,Women,48,Baseline,0.635604721,0.364395279
2032,Women,49,Baseline,0.638029283,0.361970717
2032,Women,50,Baseline,0.640842012,0.359157988
2032,Women,51,Baseline,0.64398752,0.35601248
2032,Women,52,Baseline,0.647403162,0.352596838
2032,Women,53,Baseline,0.651024341,0.348975659
2032,Women,54,Baseline,0.654811103,0.345188897
2032,Women,55,Baseline,0.658758987,0.341241013
2032,Women,56,Baseline,0.662934013,0.337065987
2032,Women,57,Baseline,0.667595971,0.332404029
2032,Women,58,Baseline,0.673695897,0.326304103
2032,Women,59,Baseline,0.683186682,0.316813318
2032,Women,60,Baseline,0.686054471,0.313945529
2032,Women,61,Baseline,0.679626696,0.320373304
2032,Women,62,Baseline,0.677932944,0.322067056
2032,Women,63,Baseline,0.678789276,0.321210724
2032,Women,64,Baseline,0.676999615,0.323000385
2032,Women,65,Baseline,0.678705375,0.321294625
2032,Women,66,Baseline,0.689419202,0.310580798
2032,Women,67,Baseline,0.694726632,0.305273368
2032,Women,68,Baseline,0.695111653,0.304888347
2032,Women,69,Baseline,0.695949661,0.304050339
2032,Women,70,Baseline,0.696060101,0.303939899
2032,Women,71,Baseline,0.688771642,0.311228358
2032,Women,72,Baseline,0.68416968,0.31583032
2032,Women,73,Baseline,0.681631277,0.318368723
2032,Women,74,Baseline,0.679954062,0.320045938
2032,Women,75,Baseline,0.678554952,0.321445048
2032,Women,76,Baseline,0.677136562,0.322863438
2032,Women,77,Baseline,0.675558077,0.324441923
2032,Women,78,Baseline,0.673795393,0.326204607
2032,Women,79,Baseline,0.671930636,0.328069364
2032,Women,80,Baseline,0.67007194,0.32992806
2032,Women,81,Baseline,0.66833116,0.33166884
2032,Women,82,Baseline,0.666820146,0.333179854
2032,Women,83,Baseline,0.665643182,0.334356818
2032,Women,84,Baseline,0.664878581,0.335121419
2032,Women,85,Baseline,0.664589877,0.335410123
2032,Women,86,Baseline,0.664831683,0.335168317
2032,Women,87,Baseline,0.665651102,0.334348898
2032,Women,88,Baseline,0.667088924,0.332911076
2032,Women,89,Baseline,0.669180612,0.330819388
2032,Women,90,Baseline,0.671957132,0.328042868
2032,Women,91,Baseline,0.675445626,0.324554374
2032,Women,92,Baseline,0.679669982,0.320330018
2032,Women,93,Baseline,0.684651302,0.315348698
2032,Women,94,Baseline,0.690408295,0.309591705
2032,Women,95,Baseline,0.696957602,0.303042398
2032,Women,96,Baseline,0.704314076,0.295685924
2032,Women,97,Baseline,0.712491013,0.287508987
2032,Women,98,Baseline,0.721500351,0.278499649
2032,Women,99,Baseline,0.731352836,0.268647164
2032,Women,100,Baseline,0.742058172,0.257941828
2033,Men,35,Baseline,0.375266804,0.624733196
2033,Men,36,Baseline,0.395203981,0.604796019
2033,Men,37,Baseline,0.413975977,0.586024023
2033,Men,38,Baseline,0.431581359,0.568418641
2033,Men,39,Baseline,0.448018585,0.551981415
2033,Men,40,Baseline,0.463286013,0.536713987
2033,Men,41,Baseline,0.477381907,0.522618093
2033,Men,42,Baseline,0.49030446,0.50969554
2033,Men,43,Baseline,0.502051832,0.497948168
2033,Men,44,Baseline,0.51262222,0.48737778
2033,Men,45,Baseline,0.52201397,0.47798603
2033,Men,46,Baseline,0.53022576,0.46977424
2033,Men,47,Baseline,0.537256897,0.462743103
2033,Men,48,Baseline,0.543108055,0.456891945
2033,Men,49,Baseline,0.547782951,0.452217049
2033,Men,50,Baseline,0.551288546,0.448711454
2033,Men,51,Baseline,0.553635691,0.446364309
2033,Men,52,Baseline,0.554840185,0.445159815
2033,Men,53,Baseline,0.554923955,0.445076045
2033,Men,54,Baseline,0.553914936,0.446085064
2033,Men,55,Baseline,0.551842754,0.448157246
2033,Men,56,Baseline,0.548725954,0.451274046
2033,Men,57,Baseline,0.54452486,0.45547514
2033,Men,58,Baseline,0.538915338,0.461084662
2033,Men,59,Baseline,0.530877568,0.469122432
2033,Men,60,Baseline,0.523680582,0.476319418
2033,Men,61,Baseline,0.518497881,0.481502119
2033,Men,62,Baseline,0.512185422,0.487814578
2033,Men,63,Baseline,0.50347921,0.49652079
2033,Men,64,Baseline,0.493312721,0.506687279
2033,Men,65,Baseline,0.483848198,0.516151802
2033,Men,66,Baseline,0.4691167,0.5308833
2033,Men,67,Baseline,0.458981982,0.541018018
2033,Men,68,Baseline,0.452249414,0.547750586
2033,Men,69,Baseline,0.444822802,0.555177198
2033,Men,70,Baseline,0.440589464,0.559410536
2033,Men,71,Baseline,0.44570107,0.55429893
2033,Men,72,Baseline,0.445838779,0.554161221
2033,Men,73,Baseline,0.44279933,0.55720067
2033,Men,74,Baseline,0.438230756,0.561769244
2033,Men,75,Baseline,0.432802199,0.567197801
2033,Men,76,Baseline,0.426812008,0.573187992
2033,Men,77,Baseline,0.420378386,0.579621614
2033,Men,78,Baseline,0.413496261,0.586503739
2033,Men,79,Baseline,0.406053299,0.593946701
2033,Men,80,Baseline,0.397916063,0.602083937
2033,Men,81,Baseline,0.388952608,0.611047392
2033,Men,82,Baseline,0.379035291,0.620964709
2033,Men,83,Baseline,0.368048179,0.631951821
2033,Men,84,Baseline,0.355906553,0.644093447
2033,Men,85,Baseline,0.342543053,0.657456947
2033,Men,86,Baseline,0.327900584,0.672099416
2033,Men,87,Baseline,0.311930467,0.688069533
2033,Men,88,Baseline,0.294590962,0.705409038
2033,Men,89,Baseline,0.275846077,0.724153923
2033,Men,90,Baseline,0.255664611,0.744335389
2033,Men,91,Baseline,0.23401938,0.76598062
2033,Men,92,Baseline,0.210886589,0.789113411
2033,Men,93,Baseline,0.186245313,0.813754687
2033,Men,94,Baseline,0.160077082,0.839922918
2033,Men,95,Baseline,0.132365521,0.867634479
2033,Men,96,Baseline,0.103096067,0.896903933
2033,Men,97,Baseline,0.07225572,0.92774428
2033,Men,98,Baseline,0.03983284,0.96016716
2033,Men,99,Baseline,0.005816971,0.994183029
2033,Men,100,Baseline,0.005816971,0.994183029
2033,Women,35,Baseline,0.659322745,0.340677255
2033,Women,36,Baseline,0.654212581,0.345787419
2033,Women,37,Baseline,0.649721069,0.350278931
2033,Women,38,Baseline,0.645844433,0.354155567
2033,Women,39,Baseline,0.642578282,0.357421718
2033,Women,40,Baseline,0.63991747,0.36008253
2033,Women,41,Baseline,0.637855923,0.362144077
2033,Women,42,Baseline,0.636386418,0.363613582
2033,Women,43,Baseline,0.635500278,0.364499722
2033,Women,44,Baseline,0.635186987,0.364813013
2033,Women,45,Baseline,0.635433661,0.364566339
2033,Women,46,Baseline,0.636224329,0.363775671
2033,Women,47,Baseline,0.637538958,0.362461042
2033,Women,48,Baseline,0.639350208,0.360649792
2033,Women,49,Baseline,0.641616807,0.358383193
2033,Women,50,Baseline,0.644289346,0.355710654
2033,Women,51,Baseline,0.6473117,0.3526883
2033,Women,52,Baseline,0.650620435,0.349379565
2033,Women,53,Baseline,0.654150222,0.345849778
2033,Women,54,Baseline,0.657860859,0.342139141
2033,Women,55,Baseline,0.661748228,0.338251772
2033,Women,56,Baseline,0.665879679,0.334120321
2033,Women,57,Baseline,0.670518627,0.329481373
2033,Women,58,Baseline,0.676626867,0.323373133
2033,Women,59,Baseline,0.68617438,0.31382562
2033,Women,60,Baseline,0.689054471,0.310945529
2033,Women,61,Baseline,0.682626696,0.317373304
2033,Women,62,Baseline,0.680932944,0.319067056
2033,Women,63,Baseline,0.681789276,0.318210724
2033,Women,64,Baseline,0.679999615,0.320000385
2033,Women,65,Baseline,0.681705375,0.318294625
2033,Women,66,Baseline,0.692419202,0.307580798
2033,Women,67,Baseline,0.697726632,0.302273368
2033,Women,68,Baseline,0.698111653,0.301888347
2033,Women,69,Baseline,0.698949661,0.301050339
2033,Women,70,Baseline,0.699047799,0.300952201
2033,Women,71,Baseline,0.691702612,0.308297388
2033,Women,72,Baseline,0.687092336,0.312907664
2033,Women,73,Baseline,0.684576942,0.315423058
2033,Women,74,Baseline,0.682943304,0.317056696
2033,Women,75,Baseline,0.681604707,0.318395293
2033,Women,76,Baseline,0.680262443,0.319737557
2033,Women,77,Baseline,0.678775349,0.321224651
2033,Women,78,Baseline,0.677119573,0.322880427
2033,Women,79,Baseline,0.67537797,0.32462203
2033,Women,80,Baseline,0.673659464,0.326340536
2033,Women,81,Baseline,0.672076647,0.327923353
2033,Women,82,Baseline,0.670742058,0.329257942
2033,Women,83,Baseline,0.669760583,0.330239417
2033,Women,84,Baseline,0.669210961,0.330789039
2033,Women,85,Baseline,0.669157052,0.330842948
2033,Women,86,Baseline,0.669653741,0.330346259
2033,Women,87,Baseline,0.670748359,0.329251641
2033,Women,88,Baseline,0.672481887,0.327518113
2033,Women,89,Baseline,0.674889952,0.325110048
2033,Women,90,Baseline,0.678003659,0.321996341
2033,Women,91,Baseline,0.681850271,0.318149729
2033,Women,92,Baseline,0.68645378,0.31354622
2033,Women,93,Baseline,0.69183538,0.30816462
2033,Women,94,Baseline,0.698013859,0.301986141
2033,Women,95,Baseline,0.705005928,0.294994072
2033,Women,96,Baseline,0.712826503,0.287173497
2033,Women,97,Baseline,0.721488934,0.278511066
2033,Women,98,Baseline,0.731005209,0.268994791
2033,Women,99,Baseline,0.741386119,0.258613881
2033,Women,100,Baseline,0.752641404,0.247358596
2034,Men,35,Baseline,0.378160419,0.621839581
2034,Men,36,Baseline,0.398356257,0.601643743
2034,Men,37,Baseline,0.417371492,0.582628508
2034,Men,38,Baseline,0.43520463,0.56479537
2034,Men,39,Baseline,0.451854067,0.548145933
2034,Men,40,Baseline,0.467318089,0.532681911
2034,Men,41,Baseline,0.481594875,0.518405125
2034,Men,42,Baseline,0.494682524,0.505317476
2034,Men,43,Baseline,0.506579089,0.493420911
2034,Men,44,Baseline,0.517282642,0.482717358
2034,Men,45,Baseline,0.526791388,0.473208612
2034,Men,46,Baseline,0.535103839,0.464896161
2034,Men,47,Baseline,0.542219112,0.457780888
2034,Men,48,Baseline,0.548137648,0.451862352
2034,Men,49,Baseline,0.552862854,0.447137146
2034,Men,50,Baseline,0.556401364,0.443598636
2034,Men,51,Baseline,0.558763704,0.441236296
2034,Men,52,Baseline,0.559965364,0.440034636
2034,Men,53,Baseline,0.560028047,0.439971953
2034,Men,54,Baseline,0.558979786,0.441020214
2034,Men,55,Baseline,0.556850655,0.443149345
2034,Men,56,Baseline,0.553660107,0.446339893
2034,Men,57,Baseline,0.549370171,0.450629829
2034,Men,58,Baseline,0.543660011,0.456339989
2034,Men,59,Baseline,0.535510712,0.464489288
2034,Men,60,Baseline,0.528142833,0.471857167
2034,Men,61,Baseline,0.522695147,0.477304853
2034,Men,62,Baseline,0.516185422,0.483814578
2034,Men,63,Baseline,0.507281944,0.492718056
2034,Men,64,Baseline,0.49685047,0.50314953
2034,Men,65,Baseline,0.487215054,0.512784946
2034,Men,66,Baseline,0.472372027,0.527627973
2034,Men,67,Baseline,0.46213667,0.53786333
2034,Men,68,Baseline,0.455304741,0.544695259
2034,Men,69,Baseline,0.447789658,0.552210342
2034,Men,70,Baseline,0.443502609,0.556497391
2034,Men,71,Baseline,0.448565743,0.551434257
2034,Men,72,Baseline,0.448684091,0.551315909
2034,Men,73,Baseline,0.445653483,0.554346517
2034,Men,74,Baseline,0.441118656,0.558881344
2034,Men,75,Baseline,0.435747048,0.564252952
2034,Men,76,Baseline,0.4298361,0.5701639
2034,Men,77,Baseline,0.423503566,0.576496434
2034,Men,78,Baseline,0.416744274,0.583255726
2034,Men,79,Baseline,0.409446117,0.590553883
2034,Men,80,Baseline,0.401475967,0.598524033
2034,Men,81,Baseline,0.3927022,0.6072978
2034,Men,82,Baseline,0.382997506,0.617002494
2034,Men,83,Baseline,0.372246258,0.627753742
2034,Men,84,Baseline,0.36036397,0.63963603
2034,Men,85,Baseline,0.347283475,0.652716525
2034,Men,86,Baseline,0.33294784,0.66705216
2034,Men,87,Baseline,0.317308531,0.682691469
2034,Men,88,Baseline,0.30032393,0.69967607
2034,Men,89,Baseline,0.281958153,0.718041847
2034,Men,90,Baseline,0.262180094,0.737819906
2034,Men,91,Baseline,0.240962652,0.759037348
2034,Men,92,Baseline,0.218282103,0.781717897
2034,Men,93,Baseline,0.194117589,0.805882411
2034,Men,94,Baseline,0.168450696,0.831549304
2034,Men,95,Baseline,0.141265101,0.858734899
2034,Men,96,Baseline,0.112546286,0.887453714
2034,Men,97,Baseline,0.082281292,0.917718708
2034,Men,98,Baseline,0.050458515,0.949541485
2034,Men,99,Baseline,0.017067533,0.982932467
2034,Men,100,Baseline,0.017067533,0.982932467
2034,Women,35,Baseline,0.664689152,0.335310848
2034,Women,36,Baseline,0.659373488,0.340626512
2034,Women,37,Baseline,0.65469141,0.34530859
2034,Women,38,Baseline,0.650638892,0.349361108
2034,Women,39,Baseline,0.647211258,0.352788742
2034,Women,40,Baseline,0.644403037,0.355596963
2034,Women,41,Baseline,0.64220779,0.35779221
2034,Women,42,Baseline,0.640617866,0.359382134
2034,Women,43,Baseline,0.639624105,0.360375895
2034,Women,44,Baseline,0.639215427,0.360784573
2034,Women,45,Baseline,0.639378293,0.360621707
2034,Women,46,Baseline,0.640095967,0.359904033
2034,Women,47,Baseline,0.641347516,0.358652484
2034,Women,48,Baseline,0.643104473,0.356895527
2034,Women,49,Baseline,0.645324039,0.354675961
2034,Women,50,Baseline,0.647955134,0.352044866
2034,Women,51,Baseline,0.650939919,0.349060081
2034,Women,52,Baseline,0.654213246,0.345786754
2034,Women,53,Baseline,0.65770838,0.34229162
2034,Women,54,Baseline,0.661385163,0.338614837
2034,Women,55,Baseline,0.665241172,0.334758828
2034,Women,56,Baseline,0.669347802,0.330652198
2034,Women,57,Baseline,0.673977218,0.326022782
2034,Women,58,Baseline,0.680111856,0.319888144
2034,Women,59,Baseline,0.689741511,0.310258489
2034,Women,60,Baseline,0.692582734,0.307417266
2034,Women,61,Baseline,0.686083645,0.313916355
2034,Women,62,Baseline,0.684319664,0.315680336
2034,Women,63,Baseline,0.685048961,0.314951039
2034,Women,64,Baseline,0.683065628,0.316934372
2034,Women,65,Baseline,0.684639362,0.315360638
2034,Women,66,Baseline,0.695159518,0.304840482
2034,Women,67,Baseline,0.700339912,0.299660088
2034,Women,68,Baseline,0.700654703,0.299345297
2034,Women,69,Baseline,0.701421397,0.298578603
2034,Women,70,Baseline,0.701456063,0.298543937
2034,Women,71,Baseline,0.694079562,0.305920438
2034,Women,72,Baseline,0.689479056,0.310520944
2034,Women,73,Baseline,0.687000151,0.312999849
2034,Women,74,Baseline,0.685428844,0.314571156
2034,Women,75,Baseline,0.684179914,0.315820086
2034,Women,76,Baseline,0.682956047,0.317043953
2034,Women,77,Baseline,0.681617083,0.318382917
2034,Women,78,Baseline,0.680139713,0.319860287
2034,Women,79,Baseline,0.67860685,0.32139315
2034,Women,80,Baseline,0.677127278,0.322872722
2034,Women,81,Baseline,0.675813355,0.324186645
2034,Women,82,Baseline,0.674777324,0.325222676
2034,Women,83,Baseline,0.674123748,0.325876252
2034,Women,84,Baseline,0.673931088,0.326068912
2034,Women,85,Baseline,0.674262961,0.325737039
2034,Women,86,Baseline,0.67517403,0.32482597
2034,Women,87,Baseline,0.676711424,0.323288576
2034,Women,88,Baseline,0.678915947,0.321084053
2034,Women,89,Baseline,0.681823065,0.318176935
2034,Women,90,Baseline,0.685463738,0.314536262
2034,Women,91,Baseline,0.689865103,0.310134897
2034,Women,92,Baseline,0.695051037,0.304948963
2034,Women,93,Baseline,0.701042631,0.298957369
2034,Women,94,Baseline,0.70785858,0.29214142
2034,Women,95,Baseline,0.715515514,0.284484486
2034,Women,96,Baseline,0.724028274,0.275971726
2034,Women,97,Baseline,0.733410142,0.266589858
2034,Women,98,Baseline,0.743673044,0.256326956
2034,Women,99,Baseline,0.754827717,0.245172283
2034,Women,100,Baseline,0.766883851,0.233116149
2035,Men,35,Baseline,0.382160419,0.617839581
2035,Men,36,Baseline,0.402356257,0.597643743
2035,Men,37,Baseline,0.421371492,0.578628508
2035,Men,38,Baseline,0.43920463,0.56079537
2035,Men,39,Baseline,0.455854067,0.544145933
2035,Men,40,Baseline,0.471318089,0.528681911
2035,Men,41,Baseline,0.485594875,0.514405125
2035,Men,42,Baseline,0.498682524,0.501317476
2035,Men,43,Baseline,0.510579089,0.489420911
